user_id,teamchat_session_id,leaves_time,leaves_time, time_leave_v2 
719,6792,1:00,1:00 AM," 1,534,140.00 "
257,6792,1:00,1:00 AM," 1,534,140.00 "
229,6792,1:00,1:00 AM," 1,534,140.00 "
1978,7212,1:00,1:00 AM," 1,534,140.00 "
230,6853,1:00,1:00 AM," 1,534,140.00 "
738,6789,1:00,1:00 AM," 1,534,140.00 "
2006,6974,1:00,1:00 AM," 1,534,140.00 "
380,6792,1:00,1:00 AM," 1,534,140.00 "
288,6868,1:00,1:00 AM," 1,534,140.00 "
1545,6984,1:00,1:00 AM," 1,534,140.00 "
1396,6815,1:00,1:00 AM," 1,534,140.00 "
1494,6859,1:00,1:00 AM," 1,534,140.00 "
250,7028,1:00,1:00 AM," 1,534,140.00 "
558,7007,1:00,1:00 AM," 1,534,140.00 "
1509,6889,1:00,1:00 AM," 1,534,140.00 "
2050,6794,1:00,1:00 AM," 1,534,140.00 "
2095,6889,1:00,1:00 AM," 1,534,140.00 "
1302,7022,1:00,1:00 AM," 1,534,140.00 "
2075,6854,1:00,1:00 AM," 1,534,140.00 "
1819,6838,1:00,1:00 AM," 1,534,140.00 "
987,6925,1:00,1:00 AM," 1,534,140.00 "
464,6888,1:00,1:00 AM," 1,534,140.00 "
1265,6784,1:00,1:00 AM," 1,534,140.00 "
1693,22935,1:00,1:00 AM," 1,534,140.00 "
985,6925,1:00,1:00 AM," 1,534,140.00 "
254,7024,1:00,1:00 AM," 1,534,140.00 "
497,7038,1:00,1:00 AM," 1,534,140.00 "
126,6888,1:00,1:00 AM," 1,534,140.00 "
265,6819,1:00,1:00 AM," 1,534,140.00 "
1451,6817,1:00,1:00 AM," 1,534,140.00 "
438,6790,1:00,1:00 AM," 1,534,140.00 "
914,6789,1:00,1:00 AM," 1,534,140.00 "
661,7432,1:00,1:00 AM," 1,534,140.00 "
1034,6794,1:00,1:00 AM," 1,534,140.00 "
1276,6914,1:00,1:00 AM," 1,534,140.00 "
1037,6951,1:00,1:00 AM," 1,534,140.00 "
1995,6925,1:00,1:00 AM," 1,534,140.00 "
1189,7280,1:00,1:00 AM," 1,534,140.00 "
1688,7024,1:00,1:00 AM," 1,534,140.00 "
859,16274,1:00,1:00 AM," 1,534,140.00 "
923,7432,1:00,1:00 AM," 1,534,140.00 "
1087,6797,1:00,1:00 AM," 1,534,140.00 "
1349,6792,1:00,1:00 AM," 1,534,140.00 "
1955,6866,1:00,1:00 AM," 1,534,140.00 "
669,6984,1:00,1:00 AM," 1,534,140.00 "
1225,6850,1:00,1:00 AM," 1,534,140.00 "
1237,6819,1:00,1:00 AM," 1,534,140.00 "
645,11208,1:00,1:00 AM," 1,534,140.00 "
1129,6903,1:00,1:00 AM," 1,534,140.00 "
801,6857,1:00,1:00 AM," 1,534,140.00 "
1256,6785,1:00,1:00 AM," 1,534,140.00 "
1793,7058,1:00,1:00 AM," 1,534,140.00 "
804,6819,1:00,1:00 AM," 1,534,140.00 "
1296,7443,1:00,1:00 AM," 1,534,140.00 "
2034,6781,1:00,1:00 AM," 1,534,140.00 "
708,6783,1:00,1:00 AM," 1,534,140.00 "
546,6817,1:00,1:00 AM," 1,534,140.00 "
1475,6922,1:00,1:00 AM," 1,534,140.00 "
425,7443,1:00,1:00 AM," 1,534,140.00 "
853,7212,1:00,1:00 AM," 1,534,140.00 "
2064,7280,1:00,1:00 AM," 1,534,140.00 "
764,6785,1:00,1:00 AM," 1,534,140.00 "
772,6797,1:00,1:00 AM," 1,534,140.00 "
986,6889,1:00,1:00 AM," 1,534,140.00 "
1598,6859,1:00,1:00 AM," 1,534,140.00 "
1665,6811,1:00,1:00 AM," 1,534,140.00 "
69,6853,1:00,1:00 AM," 1,534,140.00 "
516,6784,1:00,1:00 AM," 1,534,140.00 "
1253,7058,1:00,1:00 AM," 1,534,140.00 "
1741,6799,1:00,1:00 AM," 1,534,140.00 "
515,6821,1:00,1:00 AM," 1,534,140.00 "
1789,6819,1:00,1:00 AM," 1,534,140.00 "
759,6857,1:00,1:00 AM," 1,534,140.00 "
834,6819,1:00,1:00 AM," 1,534,140.00 "
859,16274,1:00,1:00 AM," 1,534,140.00 "
485,6951,1:00,1:00 AM," 1,534,140.00 "
284,16938,1:00,1:00 AM," 1,534,140.00 "
631,6789,1:00,1:00 AM," 1,534,140.00 "
29,6813,1:00,1:00 AM," 1,534,140.00 "
985,6925,1:00,1:00 AM," 1,534,140.00 "
518,6782,1:00,1:00 AM," 1,534,140.00 "
1995,6925,1:00,1:00 AM," 1,534,140.00 "
1984,6795,1:00,1:00 AM," 1,534,140.00 "
2033,6791,1:00,1:00 AM," 1,534,140.00 "
319,6857,1:00,1:00 AM," 1,534,140.00 "
822,22935,1:00,1:00 AM," 1,534,140.00 "
380,6792,1:00,1:00 AM," 1,534,140.00 "
1882,6925,1:00,1:00 AM," 1,534,140.00 "
1709,6866,1:00,1:00 AM," 1,534,140.00 "
333,6811,1:00,1:00 AM," 1,534,140.00 "
667,6783,1:00,1:00 AM," 1,534,140.00 "
44,6853,1:00,1:00 AM," 1,534,140.00 "
1596,6791,1:00,1:00 AM," 1,534,140.00 "
1220,6859,1:00,1:00 AM," 1,534,140.00 "
31,6783,1:00,1:00 AM," 1,534,140.00 "
2089,6889,1:00,1:00 AM," 1,534,140.00 "
986,6889,1:00,1:00 AM," 1,534,140.00 "
1768,6891,1:00,1:00 AM," 1,534,140.00 "
1095,6792,1:00,1:00 AM," 1,534,140.00 "
428,6886,1:00,1:00 AM," 1,534,140.00 "
63,6784,1:00,1:00 AM," 1,534,140.00 "
681,7038,1:00,1:00 AM," 1,534,140.00 "
540,6783,1:00,1:00 AM," 1,534,140.00 "
1276,6914,1:00,1:00 AM," 1,534,140.00 "
1378,6956,1:00,1:00 AM," 1,534,140.00 "
767,6791,1:00,1:00 AM," 1,534,140.00 "
1773,6859,1:00,1:00 AM," 1,534,140.00 "
1792,6792,1:00,1:00 AM," 1,534,140.00 "
621,6914,1:00,1:00 AM," 1,534,140.00 "
419,6858,1:00,1:00 AM," 1,534,140.00 "
702,6817,1:00,1:00 AM," 1,534,140.00 "
1318,6910,1:00,1:00 AM," 1,534,140.00 "
1035,6790,1:00,1:00 AM," 1,534,140.00 "
968,6911,1:00,1:00 AM," 1,534,140.00 "
838,6889,1:00,1:00 AM," 1,534,140.00 "
14,6782,1:00,1:00 AM," 1,534,140.00 "
1556,6922,1:00,1:00 AM," 1,534,140.00 "
1366,6810,1:00,1:00 AM," 1,534,140.00 "
853,7212,1:00,1:00 AM," 1,534,140.00 "
1085,6910,1:00,1:00 AM," 1,534,140.00 "
1509,6889,1:00,1:00 AM," 1,534,140.00 "
1311,6797,1:00,1:00 AM," 1,534,140.00 "
621,6914,1:00,1:00 AM," 1,534,140.00 "
518,6782,1:00,1:00 AM," 1,534,140.00 "
674,6778,1:00,1:00 AM," 1,534,140.00 "
131,6974,1:00,1:00 AM," 1,534,140.00 "
1954,6819,1:00,1:00 AM," 1,534,140.00 "
2022,6783,1:00,1:00 AM," 1,534,140.00 "
789,6796,1:00,1:00 AM," 1,534,140.00 "
1556,6922,1:00,1:00 AM," 1,534,140.00 "
1972,6789,1:00,1:00 AM," 1,534,140.00 "
1703,7035,1:00,1:00 AM," 1,534,140.00 "
2034,6781,1:00,1:00 AM," 1,534,140.00 "
1285,7007,1:00,1:00 AM," 1,534,140.00 "
1929,6800,1:00,1:00 AM," 1,534,140.00 "
1311,6797,1:00,1:00 AM," 1,534,140.00 "
1935,6799,1:00,1:00 AM," 1,534,140.00 "
1059,6811,1:00,1:00 AM," 1,534,140.00 "
63,6784,1:00,1:00 AM," 1,534,140.00 "
1908,6949,1:00,1:00 AM," 1,534,140.00 "
533,6791,1:00,1:00 AM," 1,534,140.00 "
1051,6859,1:00,1:00 AM," 1,534,140.00 "
1110,6973,1:00,1:00 AM," 1,534,140.00 "
2067,6784,1:00,1:00 AM," 1,534,140.00 "
286,6886,1:00,1:00 AM," 1,534,140.00 "
1127,7008,1:00,1:00 AM," 1,534,140.00 "
1596,6791,1:00,1:00 AM," 1,534,140.00 "
1068,6779,1:00,1:00 AM," 1,534,140.00 "
694,6821,1:00,1:00 AM," 1,534,140.00 "
764,6785,1:00,1:00 AM," 1,534,140.00 "
1535,6795,1:00,1:00 AM," 1,534,140.00 "
476,6863,1:00,1:00 AM," 1,534,140.00 "
128,6810,1:00,1:00 AM," 1,534,140.00 "
1996,6858,1:00,1:00 AM," 1,534,140.00 "
951,6903,1:00,1:00 AM," 1,534,140.00 "
1573,6777,1:00,1:00 AM," 1,534,140.00 "
419,6858,1:00,1:00 AM," 1,534,140.00 "
110,6854,1:00,1:00 AM," 1,534,140.00 "
2028,6888,1:00,1:00 AM," 1,534,140.00 "
1789,6819,1:00,1:00 AM," 1,534,140.00 "
209,6784,1:00,1:00 AM," 1,534,140.00 "
125,6973,1:00,1:00 AM," 1,534,140.00 "
982,7443,1:00,1:00 AM," 1,534,140.00 "
1324,6821,1:00,1:00 AM," 1,534,140.00 "
645,11208,1:00,1:00 AM," 1,534,140.00 "
701,6792,1:00,1:00 AM," 1,534,140.00 "
447,6868,1:00,1:00 AM," 1,534,140.00 "
2095,6889,1:00,1:00 AM," 1,534,140.00 "
1192,7212,1:00,1:00 AM," 1,534,140.00 "
1074,6838,1:00,1:00 AM," 1,534,140.00 "
2067,6784,1:00,1:00 AM," 1,534,140.00 "
2004,6925,1:00,1:00 AM," 1,534,140.00 "
771,6857,1:00,1:00 AM," 1,534,140.00 "
1672,6784,1:00,1:00 AM," 1,534,140.00 "
350,6777,1:00,1:00 AM," 1,534,140.00 "
740,6778,1:00,1:00 AM," 1,534,140.00 "
1817,7058,1:00,1:00 AM," 1,534,140.00 "
1162,6974,1:00,1:00 AM," 1,534,140.00 "
1,7024,1:00,1:00 AM," 1,534,140.00 "
137,8205,1:00,1:00 AM," 1,534,140.00 "
994,15383,1:00,1:00 AM," 1,534,140.00 "
277,6838,1:00,1:00 AM," 1,534,140.00 "
1472,19390,1:00,1:00 AM," 1,534,140.00 "
1451,6817,1:00,1:00 AM," 1,534,140.00 "
1693,22935,1:00,1:00 AM," 1,534,140.00 "
853,7212,1:00,1:00 AM," 1,534,140.00 "
1538,6854,1:00,1:00 AM," 1,534,140.00 "
40,6809,1:00,1:00 AM," 1,534,140.00 "
743,6922,1:00,1:00 AM," 1,534,140.00 "
1768,6891,1:00,1:00 AM," 1,534,140.00 "
1136,6859,1:00,1:00 AM," 1,534,140.00 "
1703,7035,1:00,1:00 AM," 1,534,140.00 "
629,7024,1:00,1:00 AM," 1,534,140.00 "
305,6943,1:00,1:00 AM," 1,534,140.00 "
2047,6889,1:00,1:00 AM," 1,534,140.00 "
240,6783,1:00,1:00 AM," 1,534,140.00 "
2075,6854,1:00,1:00 AM," 1,534,140.00 "
1707,6858,1:00,1:00 AM," 1,534,140.00 "
668,6781,1:00,1:00 AM," 1,534,140.00 "
702,6817,1:00,1:00 AM," 1,534,140.00 "
1970,6777,1:00,1:00 AM," 1,534,140.00 "
1839,6780,1:00,1:00 AM," 1,534,140.00 "
14,6782,1:00,1:00 AM," 1,534,140.00 "
1311,6797,1:00,1:00 AM," 1,534,140.00 "
881,6974,1:00,1:00 AM," 1,534,140.00 "
368,6792,1:00,1:00 AM," 1,534,140.00 "
1225,6850,1:00,1:00 AM," 1,534,140.00 "
1879,6797,1:00,1:00 AM," 1,534,140.00 "
1068,6779,1:00,1:00 AM," 1,534,140.00 "
708,6783,1:00,1:00 AM," 1,534,140.00 "
283,6853,1:00,1:00 AM," 1,534,140.00 "
1561,6796,1:00,1:00 AM," 1,534,140.00 "
1848,6949,1:00,1:00 AM," 1,534,140.00 "
683,6889,1:00,1:00 AM," 1,534,140.00 "
412,6778,1:00,1:00 AM," 1,534,140.00 "
407,6777,1:00,1:00 AM," 1,534,140.00 "
1452,6891,1:00,1:00 AM," 1,534,140.00 "
1204,6776,1:00,1:00 AM," 1,534,140.00 "
108,6809,1:00,1:00 AM," 1,534,140.00 "
1070,6911,1:00,1:00 AM," 1,534,140.00 "
1396,6815,1:00,1:00 AM," 1,534,140.00 "
430,24967,1:00,1:00 AM," 1,534,140.00 "
929,6797,1:00,1:00 AM," 1,534,140.00 "
237,7104,1:00,1:00 AM," 1,534,140.00 "
485,6951,1:00,1:00 AM," 1,534,140.00 "
969,7726,1:00,1:00 AM," 1,534,140.00 "
199,6818,1:00,1:00 AM," 1,534,140.00 "
764,6785,1:00,1:00 AM," 1,534,140.00 "
428,6886,1:00,1:00 AM," 1,534,140.00 "
2018,6820,1:00,1:00 AM," 1,534,140.00 "
14,6782,1:00,1:00 AM," 1,534,140.00 "
241,7022,1:00,1:00 AM," 1,534,140.00 "
1673,6818,1:00,1:00 AM," 1,534,140.00 "
669,6984,1:00,1:00 AM," 1,534,140.00 "
283,6853,1:00,1:00 AM," 1,534,140.00 "
1220,6859,1:00,1:00 AM," 1,534,140.00 "
1256,6785,1:00,1:00 AM," 1,534,140.00 "
1192,7212,1:00,1:00 AM," 1,534,140.00 "
1259,6853,1:00,1:00 AM," 1,534,140.00 "
977,9671,1:00,1:00 AM," 1,534,140.00 "
1839,6780,1:00,1:00 AM," 1,534,140.00 "
454,6791,1:00,1:00 AM," 1,534,140.00 "
993,19390,1:00,1:00 AM," 1,534,140.00 "
897,7280,1:00,1:00 AM," 1,534,140.00 "
603,17406,1:00,1:00 AM," 1,534,140.00 "
629,7024,1:00,1:00 AM," 1,534,140.00 "
88,6821,1:00,1:00 AM," 1,534,140.00 "
1955,6866,1:00,1:00 AM," 1,534,140.00 "
1189,7280,1:00,1:00 AM," 1,534,140.00 "
1984,6795,1:00,1:00 AM," 1,534,140.00 "
230,6853,1:00,1:00 AM," 1,534,140.00 "
394,6875,1:00,1:00 AM," 1,534,140.00 "
40,6809,1:00,1:00 AM," 1,534,140.00 "
1879,6797,1:00,1:00 AM," 1,534,140.00 "
1137,18142,1:00,1:00 AM," 1,534,140.00 "
1559,6912,1:00,1:00 AM," 1,534,140.00 "
1693,22935,1:00,1:00 AM," 1,534,140.00 "
1996,6858,1:00,1:00 AM," 1,534,140.00 "
401,6790,1:00,1:00 AM," 1,534,140.00 "
1703,7035,1:00,1:00 AM," 1,534,140.00 "
442,7035,1:00,1:00 AM," 1,534,140.00 "
254,7024,1:00,1:00 AM," 1,534,140.00 "
1989,6782,1:00,1:00 AM," 1,534,140.00 "
1318,6910,1:00,1:00 AM," 1,534,140.00 "
1237,6819,1:00,1:00 AM," 1,534,140.00 "
771,6857,1:00,1:00 AM," 1,534,140.00 "
1087,6797,1:00,1:00 AM," 1,534,140.00 "
1128,6792,1:00,1:00 AM," 1,534,140.00 "
627,6857,1:00,1:00 AM," 1,534,140.00 "
1498,6795,1:00,1:00 AM," 1,534,140.00 "
222,6778,1:00,1:00 AM," 1,534,140.00 "
2075,6854,1:00,1:00 AM," 1,534,140.00 "
1761,8903,1:00,1:00 AM," 1,534,140.00 "
1068,6779,1:00,1:00 AM," 1,534,140.00 "
906,18939,1:00,1:00 AM," 1,534,140.00 "
1107,6796,1:00,1:00 AM," 1,534,140.00 "
305,6943,1:00,1:00 AM," 1,534,140.00 "
812,6859,1:00,1:00 AM," 1,534,140.00 "
1672,6784,1:00,1:00 AM," 1,534,140.00 "
1192,7212,1:00,1:00 AM," 1,534,140.00 "
540,6783,1:00,1:00 AM," 1,534,140.00 "
2041,6922,1:00,1:00 AM," 1,534,140.00 "
712,6850,1:00,1:00 AM," 1,534,140.00 "
1095,6792,1:00,1:00 AM," 1,534,140.00 "
283,6853,1:00,1:00 AM," 1,534,140.00 "
1854,12209,1:00,1:00 AM," 1,534,140.00 "
198,7038,1:00,1:00 AM," 1,534,140.00 "
1272,6777,1:00,1:00 AM," 1,534,140.00 "
1130,9529,1:00,1:00 AM," 1,534,140.00 "
2028,6888,1:00,1:00 AM," 1,534,140.00 "
1671,6858,1:00,1:00 AM," 1,534,140.00 "
505,7212,1:00,1:00 AM," 1,534,140.00 "
2033,6791,1:00,1:00 AM," 1,534,140.00 "
922,7212,1:00,1:00 AM," 1,534,140.00 "
804,6819,1:00,1:00 AM," 1,534,140.00 "
1287,6790,1:00,1:00 AM," 1,534,140.00 "
917,6863,1:00,1:00 AM," 1,534,140.00 "
1276,6914,1:00,1:00 AM," 1,534,140.00 "
1056,6780,1:00,1:00 AM," 1,534,140.00 "
1548,6776,1:00,1:00 AM," 1,534,140.00 "
1375,7022,1:00,1:00 AM," 1,534,140.00 "
977,9671,1:00,1:00 AM," 1,534,140.00 "
563,6789,1:00,1:00 AM," 1,534,140.00 "
125,6973,1:00,1:00 AM," 1,534,140.00 "
1941,6866,1:00,1:00 AM," 1,534,140.00 "
1488,6951,1:00,1:00 AM," 1,534,140.00 "
1937,7022,1:00,1:00 AM," 1,534,140.00 "
1396,6815,1:00,1:00 AM," 1,534,140.00 "
162,8205,1:00,1:00 AM," 1,534,140.00 "
2065,6951,1:00,1:00 AM," 1,534,140.00 "
1994,6858,1:00,1:00 AM," 1,534,140.00 "
1566,16938,1:00,1:00 AM," 1,534,140.00 "
772,6797,1:00,1:00 AM," 1,534,140.00 "
577,7270,1:00,1:00 AM," 1,534,140.00 "
1705,7038,1:00,1:00 AM," 1,534,140.00 "
1687,6820,1:00,1:00 AM," 1,534,140.00 "
616,15383,1:00,1:00 AM," 1,534,140.00 "
673,24372,1:00,1:00 AM," 1,534,140.00 "
259,9529,1:00,1:00 AM," 1,534,140.00 "
1707,6858,1:00,1:00 AM," 1,534,140.00 "
30,7008,1:00,1:00 AM," 1,534,140.00 "
1001,6949,1:00,1:00 AM," 1,534,140.00 "
645,11208,1:00,1:00 AM," 1,534,140.00 "
521,6809,1:00,1:00 AM," 1,534,140.00 "
513,6785,1:00,1:00 AM," 1,534,140.00 "
1538,6854,1:00,1:00 AM," 1,534,140.00 "
368,6792,1:00,1:00 AM," 1,534,140.00 "
1313,23919,1:00,1:00 AM," 1,534,140.00 "
803,6911,1:00,1:00 AM," 1,534,140.00 "
104,6795,1:00,1:00 AM," 1,534,140.00 "
2066,6799,1:00,1:00 AM," 1,534,140.00 "
29,6813,1:00,1:00 AM," 1,534,140.00 "
853,7212,1:00,1:00 AM," 1,534,140.00 "
368,6792,1:00,1:00 AM," 1,534,140.00 "
2021,6920,1:00,1:00 AM," 1,534,140.00 "
229,6792,1:00,1:00 AM," 1,534,140.00 "
265,6819,1:00,1:00 AM," 1,534,140.00 "
1256,6785,1:00,1:00 AM," 1,534,140.00 "
196,6789,1:00,1:00 AM," 1,534,140.00 "
963,6850,1:00,1:00 AM," 1,534,140.00 "
284,16938,1:00,1:00 AM," 1,534,140.00 "
69,6853,1:00,1:00 AM," 1,534,140.00 "
554,6820,1:00,1:00 AM," 1,534,140.00 "
1335,6866,1:00,1:00 AM," 1,534,140.00 "
1107,6796,1:00,1:00 AM," 1,534,140.00 "
708,6783,1:00,1:00 AM," 1,534,140.00 "
1120,6903,1:00,1:00 AM," 1,534,140.00 "
1370,7212,1:00,1:00 AM," 1,534,140.00 "
286,6886,1:00,1:00 AM," 1,534,140.00 "
556,6809,1:00,1:00 AM," 1,534,140.00 "
798,7058,1:00,1:00 AM," 1,534,140.00 "
1627,6784,1:00,1:00 AM," 1,534,140.00 "
733,6850,1:00,1:00 AM," 1,534,140.00 "
1919,6888,1:00,1:00 AM," 1,534,140.00 "
505,7212,1:00,1:00 AM," 1,534,140.00 "
1244,6821,1:00,1:00 AM," 1,534,140.00 "
639,6815,1:00,1:00 AM," 1,534,140.00 "
1479,6794,1:00,1:00 AM," 1,534,140.00 "
894,7726,1:00,1:00 AM," 1,534,140.00 "
516,6784,1:00,1:00 AM," 1,534,140.00 "
70,23415,1:00,1:00 AM," 1,534,140.00 "
708,6783,1:00,1:00 AM," 1,534,140.00 "
1503,6792,1:00,1:00 AM," 1,534,140.00 "
2026,7104,1:00,1:00 AM," 1,534,140.00 "
744,6889,1:00,1:00 AM," 1,534,140.00 "
333,6811,1:00,1:00 AM," 1,534,140.00 "
97,6911,1:00,1:00 AM," 1,534,140.00 "
709,6821,1:00,1:00 AM," 1,534,140.00 "
1090,6783,1:00,1:00 AM," 1,534,140.00 "
1069,6857,1:00,1:00 AM," 1,534,140.00 "
1026,24121,1:00,1:00 AM," 1,534,140.00 "
696,6943,1:00,1:00 AM," 1,534,140.00 "
2098,7443,1:00,1:00 AM," 1,534,140.00 "
1741,6799,1:00,1:00 AM," 1,534,140.00 "
1380,6778,1:00,1:00 AM," 1,534,140.00 "
1,7024,1:00,1:00 AM," 1,534,140.00 "
1574,6850,1:00,1:00 AM," 1,534,140.00 "
391,6809,1:00,1:00 AM," 1,534,140.00 "
1997,6875,1:00,1:00 AM," 1,534,140.00 "
29,6813,1:00,1:00 AM," 1,534,140.00 "
1538,6854,1:00,1:00 AM," 1,534,140.00 "
1272,6777,1:00,1:00 AM," 1,534,140.00 "
1166,6790,1:00,1:00 AM," 1,534,140.00 "
1033,6818,1:00,1:00 AM," 1,534,140.00 "
110,6854,1:00,1:00 AM," 1,534,140.00 "
419,6858,1:00,1:00 AM," 1,534,140.00 "
1120,6903,1:00,1:00 AM," 1,534,140.00 "
329,6914,1:00,1:00 AM," 1,534,140.00 "
1472,19390,1:00,1:00 AM," 1,534,140.00 "
1989,6782,1:00,1:00 AM," 1,534,140.00 "
513,6785,1:00,1:00 AM," 1,534,140.00 "
2016,15383,1:00,1:00 AM," 1,534,140.00 "
1215,12209,1:00,1:00 AM," 1,534,140.00 "
458,6781,1:00,1:00 AM," 1,534,140.00 "
2083,6783,1:00,1:00 AM," 1,534,140.00 "
1907,6813,1:00,1:00 AM," 1,534,140.00 "
2022,6783,1:00,1:00 AM," 1,534,140.00 "
1617,7024,1:00,1:00 AM," 1,534,140.00 "
1598,6859,1:00,1:00 AM," 1,534,140.00 "
1514,7212,1:00,1:00 AM," 1,534,140.00 "
476,6863,1:00,1:00 AM," 1,534,140.00 "
500,6922,1:00,1:00 AM," 1,534,140.00 "
804,6819,1:00,1:00 AM," 1,534,140.00 "
147,7726,1:00,1:00 AM," 1,534,140.00 "
333,6811,1:00,1:00 AM," 1,534,140.00 "
502,6799,1:00,1:00 AM," 1,534,140.00 "
1165,6914,1:00,1:00 AM," 1,534,140.00 "
897,7280,1:00,1:00 AM," 1,534,140.00 "
1313,23919,1:00,1:00 AM," 1,534,140.00 "
743,6922,1:00,1:00 AM," 1,534,140.00 "
37,7104,1:00,1:00 AM," 1,534,140.00 "
489,7022,1:00,1:00 AM," 1,534,140.00 "
1561,6796,1:00,1:00 AM," 1,534,140.00 "
2050,6794,1:00,1:00 AM," 1,534,140.00 "
789,6796,1:00,1:00 AM," 1,534,140.00 "
2089,6889,1:00,1:00 AM," 1,534,140.00 "
2093,6922,1:00,1:00 AM," 1,534,140.00 "
2021,6920,1:00,1:00 AM," 1,534,140.00 "
951,6903,1:00,1:00 AM," 1,534,140.00 "
1932,22551,1:00,1:00 AM," 1,534,140.00 "
1427,18939,1:00,1:00 AM," 1,534,140.00 "
108,6809,1:00,1:00 AM," 1,534,140.00 "
1550,6910,1:00,1:00 AM," 1,534,140.00 "
886,6910,1:00,1:00 AM," 1,534,140.00 "
1556,6922,1:00,1:00 AM," 1,534,140.00 "
1254,6819,1:00,1:00 AM," 1,534,140.00 "
1375,7022,1:00,1:00 AM," 1,534,140.00 "
448,21586,1:00,1:00 AM," 1,534,140.00 "
1844,6956,1:00,1:00 AM," 1,534,140.00 "
250,7028,1:00,1:00 AM," 1,534,140.00 "
1599,6782,1:00,1:00 AM," 1,534,140.00 "
1955,6866,1:00,1:00 AM," 1,534,140.00 "
391,6809,1:00,1:00 AM," 1,534,140.00 "
906,18939,1:00,1:00 AM," 1,534,140.00 "
1256,6785,1:00,1:00 AM," 1,534,140.00 "
1037,6951,1:00,1:00 AM," 1,534,140.00 "
1947,6799,1:00,1:00 AM," 1,534,140.00 "
639,6815,1:00,1:00 AM," 1,534,140.00 "
1114,6866,1:00,1:00 AM," 1,534,140.00 "
673,24372,1:00,1:00 AM," 1,534,140.00 "
1300,7008,1:00,1:00 AM," 1,534,140.00 "
881,6974,1:00,1:00 AM," 1,534,140.00 "
1303,6777,1:00,1:00 AM," 1,534,140.00 "
792,6779,1:00,1:00 AM," 1,534,140.00 "
1969,9671,1:00,1:00 AM," 1,534,140.00 "
1302,7022,1:00,1:00 AM," 1,534,140.00 "
401,6790,1:00,1:00 AM," 1,534,140.00 "
615,6777,1:00,1:00 AM," 1,534,140.00 "
305,6943,1:00,1:00 AM," 1,534,140.00 "
1583,18939,1:00,1:00 AM," 1,534,140.00 "
1882,6925,1:00,1:00 AM," 1,534,140.00 "
31,6783,1:00,1:00 AM," 1,534,140.00 "
679,6790,1:00,1:00 AM," 1,534,140.00 "
1311,6797,1:00,1:00 AM," 1,534,140.00 "
1658,6782,1:00,1:00 AM," 1,534,140.00 "
1789,6819,1:00,1:00 AM," 1,534,140.00 "
1497,6956,1:00,1:00 AM," 1,534,140.00 "
1792,6792,1:00,1:00 AM," 1,534,140.00 "
1137,18142,1:00,1:00 AM," 1,534,140.00 "
1059,6811,1:00,1:00 AM," 1,534,140.00 "
472,21555,1:00,1:00 AM," 1,534,140.00 "
656,6783,1:00,1:00 AM," 1,534,140.00 "
1606,6780,1:00,1:00 AM," 1,534,140.00 "
683,6889,1:00,1:00 AM," 1,534,140.00 "
1503,6792,1:00,1:00 AM," 1,534,140.00 "
1959,6820,1:00,1:00 AM," 1,534,140.00 "
1525,7028,1:00,1:00 AM," 1,534,140.00 "
709,6821,1:00,1:00 AM," 1,534,140.00 "
861,6925,1:00,1:00 AM," 1,534,140.00 "
250,7028,1:00,1:00 AM," 1,534,140.00 "
507,6813,1:00,1:00 AM," 1,534,140.00 "
428,6886,1:00,1:00 AM," 1,534,140.00 "
1932,22551,1:00,1:00 AM," 1,534,140.00 "
147,7726,1:00,1:00 AM," 1,534,140.00 "
319,6857,1:00,1:00 AM," 1,534,140.00 "
556,6809,1:00,1:00 AM," 1,534,140.00 "
461,6787,1:00,1:00 AM," 1,534,140.00 "
1472,19390,1:00,1:00 AM," 1,534,140.00 "
97,6911,1:00,1:00 AM," 1,534,140.00 "
69,6853,1:00,1:00 AM," 1,534,140.00 "
1179,22935,1:00,1:00 AM," 1,534,140.00 "
1268,6791,1:00,1:00 AM," 1,534,140.00 "
733,6850,1:00,1:00 AM," 1,534,140.00 "
1574,6850,1:00,1:00 AM," 1,534,140.00 "
1975,6949,1:00,1:00 AM," 1,534,140.00 "
1908,6949,1:00,1:00 AM," 1,534,140.00 "
2004,6925,1:00,1:00 AM," 1,534,140.00 "
1672,6784,1:00,1:00 AM," 1,534,140.00 "
822,22935,1:00,1:00 AM," 1,534,140.00 "
767,6791,1:00,1:00 AM," 1,534,140.00 "
1800,6785,1:00,1:00 AM," 1,534,140.00 "
1378,6956,1:00,1:00 AM," 1,534,140.00 "
1416,26437,1:00,1:00 AM," 1,534,140.00 "
859,16274,1:00,1:00 AM," 1,534,140.00 "
1127,7008,1:00,1:00 AM," 1,534,140.00 "
985,6925,1:00,1:00 AM," 1,534,140.00 "
1954,6819,1:00,1:00 AM," 1,534,140.00 "
489,7022,1:00,1:00 AM," 1,534,140.00 "
2026,7104,1:00,1:00 AM," 1,534,140.00 "
1259,6853,1:00,1:00 AM," 1,534,140.00 "
753,7726,1:00,1:00 AM," 1,534,140.00 "
1509,6889,1:00,1:00 AM," 1,534,140.00 "
1195,6974,1:00,1:00 AM," 1,534,140.00 "
894,7726,1:00,1:00 AM," 1,534,140.00 "
1536,7505,1:00,1:00 AM," 1,534,140.00 "
216,6790,1:00,1:00 AM," 1,534,140.00 "
450,6795,1:00,1:00 AM," 1,534,140.00 "
