chat_item,user_id,Mention_time
38716,987,11:45
38718,391,11:45
38724,1768,11:45
38727,1349,11:45
38729,1084,11:45
38733,419,11:45
38742,1165,11:45
38759,977,11:45
38775,1037,11:46
38783,1110,11:46
38785,1769,11:46
38787,803,11:46
38789,208,11:46
38790,1659,11:46
38791,2037,11:46
38794,1074,11:46
38805,1705,11:46
38815,1428,11:46
38816,1741,11:46
38818,1241,11:46
38822,759,11:47
38824,759,11:47
38826,1817,11:47
38829,876,11:47
38830,801,11:47
38834,1741,11:47
38836,241,11:47
38847,1129,11:47
38849,1450,11:47
38862,1268,11:47
38871,1428,11:47
38878,743,11:47
38879,286,11:47
38885,1514,11:48
38897,1324,11:48
38900,1189,11:48
38917,668,11:48
38924,2089,11:48
38925,1847,11:48
38936,994,11:48
38937,1969,11:48
38943,1919,11:49
38949,2100,11:49
38967,521,11:49
38969,44,11:49
38970,1090,11:49
38973,69,11:49
38975,1452,11:49
38984,2004,11:49
38985,1268,11:49
38989,674,11:49
39005,1085,11:50
39007,772,11:50
39010,540,11:50
39011,1380,11:50
39017,216,11:50
39028,1035,11:50
39034,423,11:50
39047,1210,11:50
39051,1792,11:50
39055,1535,11:50
39058,1128,11:50
39071,1690,11:51
39072,1319,11:51
39077,305,11:51
39085,1859,11:51
39088,1548,11:51
39091,1707,11:51
39093,2023,11:51
39102,483,11:51
39106,2100,11:51
39107,450,11:51
39108,104,11:51
39110,1859,11:51
39117,668,11:51
39136,533,11:52
39138,886,11:52
39142,40,11:52
39143,668,11:52
39147,1472,11:52
39154,368,11:52
39159,1313,11:52
39163,767,11:52
39165,263,11:52
39174,967,11:52
39178,2064,11:52
39189,1625,11:53
39196,1237,11:53
39197,1954,11:53
39202,1269,11:53
39211,516,11:53
39216,589,11:53
39218,1932,11:53
39222,915,11:53
39223,241,11:53
39225,778,11:53
39226,2006,11:53
39231,1152,11:53
39236,485,11:53
39263,1868,11:54
39267,914,11:54
39272,381,11:54
39281,1844,11:54
39282,1975,11:54
39286,560,11:54
39287,881,11:54
39288,1283,11:54
39290,1450,11:54
39296,642,11:54
39319,1506,11:55
39322,1461,11:55
39329,2070,11:55
39330,762,11:55
39332,812,11:55
39353,296,11:55
39358,792,11:55
39365,1883,11:56
39369,667,11:56
39371,1316,11:56
39376,1954,11:56
39380,1970,11:56
39384,407,11:56
39385,1069,11:56
39388,284,11:56
39390,69,11:56
39396,1868,11:56
39397,1848,11:56
39402,319,11:56
39404,538,11:56
39408,914,11:56
39410,240,11:56
39413,1673,11:56
39415,450,11:56
39419,1559,11:56
39420,2047,11:57
39426,1559,11:57
39427,1488,11:57
39429,423,11:57
39439,1626,11:57
39440,853,11:57
39445,250,11:57
39447,148,11:57
39452,277,11:57
39454,1482,11:57
39456,69,11:57
39457,1258,11:57
39462,280,11:57
39465,277,11:57
39467,516,11:57
39469,1188,11:57
39483,476,11:58
39485,735,11:58
39497,673,11:58
39499,283,11:58
39502,137,11:58
39504,1482,11:58
39507,419,11:58
39508,288,11:58
39539,1617,11:58
39540,1210,11:59
39543,1204,11:59
39549,1366,11:59
39551,1396,11:59
39558,2100,11:59
39559,1754,11:59
39561,1800,11:59
39588,1012,11:59
39596,1509,11:59
39603,128,12:00
39610,792,12:00
39612,1687,12:00
39613,1703,12:00
39614,2089,12:00
39615,764,12:00
39616,1396,12:00
39624,1441,12:00
39625,1969,12:00
39631,1604,12:00
39641,1498,12:00
39645,287,12:00
39647,1672,12:00
39652,1215,12:00
39660,1479,12:01
39668,2075,12:01
39669,288,12:01
39681,1287,12:01
39684,772,12:01
39689,1498,12:01
39696,1269,12:01
39698,683,12:01
39702,996,12:01
39715,391,12:01
39717,2018,12:01
39721,2084,12:02
39724,1800,12:02
39725,277,12:02
39728,1606,12:02
39736,394,12:02
39738,994,12:02
39753,287,12:02
39755,843,12:02
39765,500,12:02
39772,1001,12:02
39778,969,12:02
39780,1990,12:03
39781,419,12:03
39789,1378,12:03
39792,305,12:03
39796,2004,12:03
39799,1137,12:03
39800,1073,12:03
39803,798,12:03
39805,288,12:03
39808,1127,12:03
39812,29,12:03
39829,1559,12:03
39832,365,12:03
39839,263,12:03
39842,199,12:04
39851,861,12:04
39852,1450,12:04
39857,407,12:04
39864,540,12:04
39868,1116,12:04
39880,146,12:04
39884,556,12:04
39890,265,12:04
39893,996,12:04
39895,1561,12:04
39905,461,12:05
39907,673,12:05
39910,350,12:05
39912,1768,12:05
39916,616,12:05
39919,955,12:05
39920,437,12:05
39928,240,12:05
39936,1107,12:05
39947,368,12:05
39956,1969,12:05
39963,461,12:06
39964,350,12:06
39972,1225,12:06
39980,792,12:06
39994,391,12:06
39996,1225,12:06
39999,31,12:06
40017,907,12:06
40020,1092,12:07
40021,1649,12:07
40023,708,12:07
40030,1178,12:07
40031,1254,12:07
40032,1538,12:07
40034,1169,12:07
40040,1482,12:07
40051,876,12:07
40055,2037,12:07
40057,1008,12:07
40070,1118,12:07
40073,2016,12:07
40084,2089,12:08
40085,1990,12:08
40088,137,12:08
40097,1442,12:08
40099,1,12:08
40100,1672,12:08
40110,681,12:08
40117,521,12:08
40118,1441,12:08
40121,1075,12:08
40124,621,12:08
40125,1287,12:08
40153,767,12:09
40155,698,12:09
40181,1442,12:09
40183,1498,12:09
40186,859,12:09
40198,1090,12:09
40202,1559,12:10
40204,698,12:10
40211,719,12:10
40221,497,12:10
40224,1204,12:10
40249,1989,12:10
40252,1919,12:10
40254,660,12:10
40256,733,12:10
40270,1935,12:11
40277,1153,12:11
40280,1932,12:11
40287,2011,12:11
40288,1793,12:11
40290,277,12:11
40296,1526,12:11
40297,2037,12:11
40300,1627,12:11
40303,286,12:11
40308,861,12:11
40314,1427,12:11
40315,1819,12:11
40321,394,12:12
40323,1574,12:12
40332,196,12:12
40339,423,12:12
40346,213,12:12
40352,417,12:12
40353,1195,12:12
40355,602,12:12
40362,1768,12:12
40363,1165,12:12
40364,1130,12:12
40367,450,12:12
40372,97,12:12
40374,1366,12:12
40376,251,12:12
40379,985,12:12
40382,1894,12:13
40383,1865,12:13
40387,1573,12:13
40405,286,12:13
40409,820,12:13
40414,1503,12:13
40415,2067,12:13
40429,2066,12:13
40433,709,12:13
40434,378,12:13
40438,1319,12:13
40439,155,12:13
40443,917,12:14
40448,1092,12:14
40449,986,12:14
40450,1566,12:14
40461,1659,12:14
40463,1598,12:14
40466,1978,12:14
40474,1074,12:14
40478,277,12:14
40481,380,12:14
40491,320,12:14
40492,287,12:14
40495,1907,12:14
40497,1596,12:14
40498,350,12:14
40501,1932,12:15
40515,929,12:15
40517,1241,12:15
40527,1349,12:15
40530,2089,12:15
40531,507,12:15
40537,616,12:15
40546,1586,12:15
40547,2026,12:15
40549,283,12:15
40552,69,12:15
40555,589,12:15
40559,533,12:15
40564,1383,12:16
40567,645,12:16
40581,1854,12:16
40582,1107,12:16
40583,1506,12:16
40584,1693,12:16
40587,1034,12:16
40590,1920,12:16
40593,137,12:16
40599,1514,12:16
40600,146,12:16
40602,2093,12:16
40603,2089,12:16
40611,1379,12:16
40614,49,12:16
40622,1127,12:17
40626,1868,12:17
40627,994,12:17
40631,1525,12:17
40636,789,12:17
40639,199,12:17
40645,629,12:17
40646,194,12:17
40651,1219,12:17
40658,2093,12:17
40660,513,12:17
40674,1047,12:17
40676,1026,12:17
40694,834,12:18
40707,642,12:18
40709,438,12:18
40718,1849,12:18
40723,1498,12:18
40725,712,12:18
40737,1482,12:18
40739,2050,12:18
40742,2004,12:19
40745,1599,12:19
40746,1941,12:19
40747,1535,12:19
40748,1983,12:19
40750,1475,12:19
40758,283,12:19
40761,1488,12:19
40779,1037,12:19
40780,1051,12:19
40781,128,12:19
40783,876,12:19
40794,1969,12:19
40798,69,12:19
40799,1287,12:19
40802,213,12:20
40815,1212,12:20
40816,1937,12:20
40819,1195,12:20
40820,2030,12:20
40829,674,12:20
40830,764,12:20
40835,1687,12:20
40836,1096,12:20
40855,1192,12:20
40859,2050,12:20
40861,906,12:21
40862,1649,12:21
40869,368,12:21
40872,1452,12:21
40875,853,12:21
40879,803,12:21
40917,1990,12:21
40925,709,12:22
40926,1127,12:22
40930,2034,12:22
40934,339,12:22
40938,886,12:22
40951,388,12:22
40955,319,12:22
40956,204,12:22
40966,2034,12:22
40975,881,12:22
40977,49,12:22
40978,1058,12:22
40979,237,12:22
40985,1428,12:23
40993,148,12:23
41000,1107,12:23
41009,1994,12:23
41011,1989,12:23
41013,1969,12:23
41014,1001,12:23
41016,1525,12:23
41017,1947,12:23
41026,861,12:23
41028,1538,12:23
41030,250,12:23
41039,1189,12:23
41043,2028,12:24
41044,288,12:24
41047,615,12:24
41070,1127,12:24
41073,365,12:24
41091,1687,12:24
41092,1204,12:24
41102,1950,12:25
41109,119,12:25
41110,147,12:25
41122,814,12:25
41124,259,12:25
41130,1450,12:25
41133,1066,12:25
41135,311,12:25
41137,685,12:25
41139,630,12:25
41143,1606,12:25
41144,1215,12:25
41146,1051,12:25
41148,582,12:25
41153,250,12:25
41158,1935,12:25
41161,602,12:26
41162,1084,12:26
41174,368,12:26
41176,426,12:26
41180,492,12:26
41182,2075,12:26
41186,603,12:26
41190,521,12:26
41198,2084,12:26
41200,1479,12:26
41204,577,12:26
41205,1687,12:26
41210,2004,12:26
41212,1690,12:26
41219,1272,12:26
41220,361,12:27
41225,265,12:27
41230,1509,12:27
41241,1120,12:27
41247,1305,12:27
41248,907,12:27
41257,1969,12:27
41270,1316,12:27
41277,963,12:27
41283,1740,12:28
41284,2083,12:28
41285,70,12:28
41293,329,12:28
41297,1929,12:28
41299,1573,12:28
41300,735,12:28
41304,119,12:28
41305,2047,12:28
41306,1509,12:28
41320,2021,12:28
41323,320,12:28
41329,174,12:28
41336,319,12:28
41343,1896,12:29
41345,1508,12:29
41352,1908,12:29
41356,1452,12:29
41359,350,12:29
41361,1989,12:29
41363,639,12:29
41364,128,12:29
41368,2021,12:29
41369,44,12:29
41371,1302,12:29
41373,1026,12:29
41374,1882,12:29
41376,1673,12:29
41380,1126,12:29
41382,1574,12:29
41383,2026,12:29
41399,985,12:29
41404,906,12:30
41410,128,12:30
41415,2047,12:30
41424,994,12:30
41436,199,12:30
41453,1056,12:30
41457,209,12:30
41458,1671,12:30
41460,1854,12:31
41470,1665,12:31
41474,1844,12:31
41476,224,12:31
41485,250,12:31
41486,263,12:31
41487,125,12:31
41497,104,12:31
41499,1019,12:31
41517,104,12:31
41523,1136,12:32
41532,968,12:32
41537,2011,12:32
41543,1941,12:32
41546,915,12:32
41549,1048,12:32
41557,119,12:32
41558,240,12:32
41560,621,12:32
41564,442,12:32
41566,1754,12:32
41575,1065,12:32
41576,29,12:32
41578,1687,12:32
41579,1441,12:32
41587,1178,12:33
41588,1506,12:33
41590,1005,12:33
41594,458,12:33
41598,262,12:33
41600,1488,12:33
41607,1475,12:33
41619,1169,12:33
41621,456,12:33
41627,1450,12:33
41634,209,12:33
41639,578,12:33
41645,1225,12:34
41646,283,12:34
41649,1573,12:34
41650,1096,12:34
41655,1450,12:34
41656,1349,12:34
41660,1865,12:34
41671,1907,12:34
41675,1318,12:34
41680,1522,12:34
41702,904,12:35
41713,1324,12:35
41714,394,12:35
41720,426,12:35
41729,1189,12:35
41731,388,12:35
41746,968,12:35
41752,1839,12:35
41754,1178,12:35
41759,1707,12:35
41761,897,12:36
41769,2026,12:36
41778,1989,12:36
41783,986,12:36
41790,71,12:36
41797,1479,12:36
41807,1970,12:36
41808,286,12:36
41812,1561,12:36
41813,449,12:36
41815,417,12:36
41816,694,12:36
41826,1672,12:37
41851,985,12:37
41852,546,12:37
41854,1498,12:37
41859,1869,12:37
41867,1707,12:37
41873,650,12:37
41882,1773,12:38
41884,1907,12:38
41889,735,12:38
41891,540,12:38
41894,29,12:38
41896,1073,12:38
41898,639,12:38
41902,1427,12:38
41907,1311,12:38
41908,673,12:38
41910,263,12:38
41913,40,12:38
41915,1583,12:38
41918,1873,12:38
41920,683,12:38
41923,1059,12:38
41926,853,12:38
41927,280,12:38
41935,673,12:38
41939,994,12:38
41940,2084,12:39
41955,341,12:39
41967,254,12:39
41976,1014,12:39
41986,1625,12:39
41988,533,12:39
41989,1,12:39
41997,1256,12:39
41998,1665,12:39
42012,1596,12:40
42017,1598,12:40
42020,629,12:40
42023,844,12:40
42024,2047,12:40
42027,630,12:40
42030,444,12:40
42034,977,12:40
42037,1792,12:40
42040,1311,12:40
42042,1559,12:40
42053,208,12:40
42063,1068,12:41
42065,1300,12:41
42066,1498,12:41
42067,1153,12:41
42068,743,12:41
42071,1,12:41
42073,71,12:41
42081,1324,12:41
42083,345,12:41
42087,483,12:41
42110,254,12:41
42112,1078,12:41
42113,365,12:41
42118,1311,12:41
42120,1879,12:42
42124,1954,12:42
42127,1854,12:42
42137,461,12:42
42155,1130,12:42
42157,30,12:42
42161,1125,12:42
42177,391,12:42
42183,1452,12:43
42185,702,12:43
42190,1296,12:43
42209,1137,12:43
42214,1124,12:43
42216,88,12:43
42217,1366,12:43
42220,1672,12:43
42227,915,12:43
42229,521,12:43
42233,1556,12:43
42234,277,12:43
42244,915,12:44
42245,708,12:44
42254,104,12:44
42255,674,12:44
42257,137,12:44
42269,1398,12:44
42272,62,12:44
42279,507,12:44
42285,1296,12:44
42297,472,12:44
42312,1056,12:45
42315,108,12:45
42317,1416,12:45
42320,1965,12:45
42321,969,12:45
42328,426,12:45
42336,1819,12:45
42340,30,12:45
42343,224,12:45
42352,719,12:45
42353,1883,12:45
42362,929,12:46
42363,1427,12:46
42365,708,12:46
42369,1494,12:46
42383,1659,12:46
42384,1378,12:46
42386,1058,12:46
42394,1497,12:46
42399,1219,12:46
42400,1559,12:46
42401,97,12:46
42403,681,12:46
42405,31,12:46
42408,1296,12:46
42412,1784,12:46
42414,1972,12:46
42416,772,12:46
42417,505,12:46
42424,1450,12:47
42430,425,12:47
42433,876,12:47
42451,859,12:47
42458,137,12:47
42459,1970,12:47
42460,20,12:47
42466,709,12:47
42469,425,12:47
42476,2034,12:47
42477,1311,12:47
42478,1034,12:47
42492,1162,12:48
42494,993,12:48
42511,1472,12:48
42520,2016,12:48
42521,667,12:48
42522,1068,12:48
42536,1129,12:48
42547,1903,12:49
42548,1932,12:49
42555,1755,12:49
42566,828,12:49
42577,1672,12:49
42586,1204,12:49
42592,1095,12:49
42596,147,12:49
42598,31,12:49
42610,1883,12:50
42621,648,12:50
42623,1137,12:50
42626,226,12:50
42632,719,12:50
42636,822,12:50
42644,1849,12:50
42660,454,12:51
42664,522,12:51
42671,986,12:51
42675,230,12:51
42677,778,12:51
42686,146,12:51
42689,1065,12:51
42698,1618,12:51
42699,1894,12:51
42708,1478,12:51
42711,40,12:51
42713,1626,12:51
42720,776,12:52
42732,283,12:52
42734,1933,12:52
42737,521,12:52
42738,1276,12:52
42739,838,12:52
42740,1844,12:52
42747,155,12:52
42748,456,12:52
42750,1048,12:52
42751,724,12:52
42752,1254,12:52
42755,834,12:52
42756,1324,12:52
42762,1965,12:52
42770,986,12:52
42776,423,12:52
42777,834,12:52
42783,1503,12:53
42786,936,12:53
42787,1617,12:53
42788,1920,12:53
42800,361,12:53
42803,1659,12:53
42807,1450,12:53
42813,265,12:53
42817,1703,12:53
42823,1933,12:53
42825,1854,12:53
42832,582,12:53
42839,1996,12:53
42849,49,12:54
42850,1498,12:54
42867,1137,12:54
42870,70,12:54
42872,1429,12:54
42878,1045,12:54
42900,80,12:55
42903,1200,12:55
42904,175,12:55
42907,1126,12:55
42908,251,12:55
42911,2058,12:55
42915,1305,12:55
42922,621,12:55
42925,1454,12:55
42935,1536,12:55
42938,1428,12:55
42940,146,12:55
42942,923,12:55
42958,1450,12:55
42963,438,12:56
42972,237,12:56
42987,985,12:56
42988,1066,12:56
42993,110,12:56
42998,507,12:56
43005,196,12:56
43006,1932,12:56
43007,1034,12:56
43030,1313,12:57
43031,1693,12:57
43035,1074,12:57
43037,1538,12:57
43041,2064,12:57
43044,668,12:57
43046,419,12:57
43060,881,12:57
43064,1378,12:57
43065,1085,12:57
43068,388,12:57
43073,288,12:57
43076,683,12:57
43077,955,12:57
43081,1287,12:58
43091,993,12:58
43099,30,12:58
43103,283,12:58
43106,843,12:58
43113,1970,12:58
43120,798,12:58
43124,1514,12:58
43128,329,12:58
43129,1026,12:58
43130,20,12:58
43135,1869,12:58
43153,645,12:59
43158,897,12:59
43163,286,12:59
43170,166,12:59
43171,668,12:59
43178,1965,12:59
43191,391,12:59
43192,1237,12:59
43200,14,13:00
43209,983,13:00
43220,1127,13:00
43229,1687,13:00
43232,1033,13:00
43238,1503,13:00
43239,303,13:00
43243,288,13:00
43245,97,13:00
43247,1573,13:00
43256,450,13:00
43257,1324,13:00
43275,2021,13:01
43276,88,13:01
43280,2008,13:01
43281,1672,13:01
43283,2067,13:01
43290,986,13:01
43293,556,13:01
43295,999,13:01
43297,1162,13:01
43298,1375,13:01
43300,241,13:01
43303,430,13:01
43306,1687,13:01
43310,1627,13:01
43312,1506,13:01
43313,1929,13:01
43321,1034,13:02
43323,1450,13:02
43331,1919,13:02
43335,994,13:02
43338,489,13:02
43342,1556,13:02
43349,199,13:02
43355,801,13:02
43359,969,13:02
43360,1010,13:02
43365,915,13:02
43370,1248,13:02
43375,250,13:02
43376,589,13:02
43380,450,13:03
43381,516,13:03
43384,1854,13:03
43390,464,13:03
43413,1379,13:03
43419,1253,13:03
43420,1768,13:03
43423,762,13:03
43425,1283,13:03
43437,660,13:03
43441,812,13:04
43443,986,13:04
43445,1844,13:04
43448,735,13:04
43451,288,13:04
43456,309,13:04
43457,31,13:04
43467,1984,13:04
43468,554,13:04
43470,668,13:04
43473,1276,13:04
43481,1488,13:04
43486,1792,13:04
43488,1672,13:04
43489,1844,13:04
43491,287,13:04
43492,458,13:04
43495,2028,13:04
43507,1599,13:05
43513,986,13:05
43526,497,13:05
43530,131,13:05
43535,577,13:05
43536,522,13:05
43539,993,13:05
43546,936,13:05
43554,743,13:05
43555,178,13:05
43568,287,13:06
43577,1847,13:06
43578,75,13:06
43582,1741,13:06
43583,2065,13:06
43587,1074,13:06
43591,820,13:06
43594,1153,13:06
43598,673,13:06
43599,844,13:06
43602,265,13:06
43604,1179,13:06
43610,500,13:06
43617,1311,13:06
43621,309,13:07
43624,44,13:07
43627,2021,13:07
43635,320,13:07
43637,425,13:07
43639,1038,13:07
43649,90,13:07
43651,1682,13:07
43663,1972,13:07
43665,459,13:07
43675,1617,13:07
43682,2075,13:08
43684,240,13:08
43692,126,13:08
43694,1498,13:08
43700,485,13:08
43701,339,13:08
43703,1127,13:08
43707,696,13:08
43710,1955,13:08
43714,1164,13:08
43715,540,13:08
43717,1169,13:08
43719,1244,13:08
43730,162,13:08
43731,1168,13:08
43742,1638,13:09
43743,589,13:09
43745,2075,13:09
43749,1478,13:09
43753,1427,13:09
43767,1587,13:09
43769,591,13:09
43773,37,13:09
43782,1707,13:09
43799,37,13:09
43800,838,13:10
43801,1649,13:10
43808,1869,13:10
43818,557,13:10
43820,712,13:10
43837,661,13:10
43846,287,13:10
43851,1366,13:10
43858,286,13:10
43865,442,13:11
43868,719,13:11
43870,834,13:11
43871,822,13:11
43879,196,13:11
43882,305,13:11
43883,1302,13:11
43885,907,13:11
43887,1118,13:11
43888,2033,13:11
43894,1110,13:11
43895,119,13:11
43898,1344,13:11
43899,1673,13:11
43903,853,13:11
43904,844,13:11
43907,1673,13:11
43910,259,13:11
43912,1056,13:11
43916,1937,13:11
43923,798,13:12
43924,1429,13:12
43929,2022,13:12
43935,298,13:12
43937,1128,13:12
43938,1996,13:12
43942,642,13:12
43946,669,13:12
43954,485,13:12
43961,621,13:12
43963,284,13:12
43968,425,13:12
43980,1482,13:13
43985,1769,13:13
43988,1095,13:13
43991,1854,13:13
44001,1114,13:13
44021,1153,13:13
44028,743,13:13
44035,1090,13:13
44039,661,13:13
44046,1349,13:14
44056,1793,13:14
44066,1525,13:14
44069,2067,13:14
44077,1970,13:14
44087,1761,13:14
44088,674,13:14
44089,402,13:14
44098,1598,13:14
44100,1996,13:15
44106,1690,13:15
44121,294,13:15
44126,454,13:15
44139,1705,13:15
44141,1372,13:15
44145,250,13:15
44148,1452,13:15
44152,1596,13:15
44155,1773,13:15
44160,673,13:16
44165,1959,13:16
44173,1965,13:16
44180,305,13:16
44181,1604,13:16
44195,1847,13:16
44201,394,13:16
44206,368,13:16
44207,155,13:16
44210,1554,13:16
44215,556,13:16
44220,1084,13:17
44222,1037,13:17
44223,1045,13:17
44235,1854,13:17
44238,1416,13:17
44243,1819,13:17
44255,14,13:17
44258,1896,13:17
44259,119,13:17
44267,1058,13:17
44273,1344,13:17
44282,1,13:18
44288,2070,13:18
44293,1508,13:18
44306,709,13:18
44307,166,13:18
44314,380,13:18
44315,1769,13:18
44317,1754,13:18
44326,1556,13:18
44328,1168,13:18
44329,146,13:18
44331,240,13:18
44332,204,13:18
44354,1545,13:19
44372,1970,13:19
44384,776,13:19
44393,1001,13:19
44398,1932,13:19
44400,1484,13:20
44406,1848,13:20
44414,674,13:20
44419,1817,13:20
44420,333,13:20
44422,1761,13:20
44423,373,13:20
44430,986,13:20
44431,521,13:20
44432,1894,13:20
44435,1417,13:20
44440,1026,13:20
44449,702,13:20
44450,838,13:20
44465,914,13:21
44466,1179,13:21
44471,1268,13:21
44473,1237,13:21
44483,708,13:21
44490,534,13:21
44492,294,13:21
44496,1503,13:21
44497,1671,13:21
44498,1056,13:21
44499,224,13:21
44500,1354,13:21
44501,1649,13:21
44505,843,13:21
44512,1672,13:21
44515,394,13:21
44517,1625,13:21
44518,1237,13:21
44520,629,13:22
44522,1768,13:22
44525,1865,13:22
44533,698,13:22
44538,1029,13:22
44543,1598,13:22
44546,1839,13:22
44547,283,13:22
44550,419,13:22
44551,1344,13:22
44559,1253,13:22
44567,2033,13:22
44568,2016,13:22
44578,838,13:22
44585,1627,13:23
44588,1883,13:23
44589,497,13:23
44591,667,13:23
44592,1703,13:23
44593,1608,13:23
44594,2075,13:23
44603,1990,13:23
44615,1472,13:23
44617,1929,13:23
44628,904,13:23
44634,1129,13:23
44637,442,13:23
44643,767,13:24
44645,955,13:24
44648,1586,13:24
44650,951,13:24
44652,431,13:24
44653,1475,13:24
44662,260,13:24
44675,694,13:24
44679,2026,13:24
44680,1026,13:24
44688,1090,13:24
44691,201,13:24
44695,29,13:24
44707,1246,13:25
44715,2022,13:25
44723,1398,13:25
44724,1920,13:25
44726,1883,13:25
44729,1136,13:25
44732,448,13:25
44733,1237,13:25
44744,262,13:25
44749,615,13:25
44750,1761,13:25
44752,147,13:25
44753,284,13:25
44756,146,13:25
44763,199,13:26
44773,1626,13:26
44774,1051,13:26
44777,1903,13:26
44795,648,13:26
44800,1638,13:26
44803,1868,13:26
44804,975,13:26
44810,907,13:26
44812,1548,13:26
44813,456,13:26
44818,1754,13:26
44823,461,13:27
44824,1521,13:27
44825,1515,13:27
44831,1125,13:27
44834,1095,13:27
44843,1253,13:27
44845,1586,13:27
44860,986,13:27
44865,485,13:27
44866,1349,13:27
44876,1935,13:27
44877,591,13:27
44880,738,13:28
44881,423,13:28
44898,1127,13:28
44900,296,13:28
44904,502,13:28
44905,876,13:28
44917,522,13:28
44920,378,13:28
44921,1126,13:28
44928,708,13:28
44943,621,13:29
44950,230,13:29
44952,1561,13:29
44954,778,13:29
44962,333,13:29
44966,284,13:29
44971,533,13:29
44976,216,13:29
44979,1429,13:29
44982,1300,13:29
44984,1237,13:29
44988,1056,13:29
44999,923,13:29
45006,660,13:30
45014,2078,13:30
45020,2026,13:30
45024,442,13:30
45037,1903,13:30
45042,254,13:30
45049,461,13:30
45052,1970,13:30
45058,380,13:30
45064,1488,13:31
45065,738,13:31
45069,712,13:31
45070,668,13:31
45079,2033,13:31
45081,507,13:31
45083,1482,13:31
45093,137,13:31
45099,1164,13:31
45106,20,13:31
45107,616,13:31
45110,450,13:31
45128,1164,13:32
45131,458,13:32
45134,804,13:32
45136,131,13:32
45153,2044,13:32
45154,294,13:32
45170,515,13:32
45175,538,13:32
45180,1128,13:33
45188,709,13:33
45189,1617,13:33
45195,2065,13:33
45198,789,13:33
45199,1626,13:33
45201,2014,13:33
45205,44,13:33
45207,1740,13:33
45209,428,13:33
45212,1318,13:33
45213,1882,13:33
45216,1378,13:33
45219,838,13:33
45227,1137,13:33
45228,259,13:33
45235,284,13:33
45236,1950,13:33
45254,629,13:34
45255,303,13:34
45259,1761,13:34
45262,284,13:34
45265,30,13:34
45266,1768,13:34
45267,454,13:34
45268,615,13:34
45280,1128,13:34
45289,252,13:34
45295,265,13:34
45297,674,13:34
45298,712,13:34
45301,1452,13:35
45304,458,13:35
45306,770,13:35
45308,1258,13:35
45330,2098,13:35
45338,1316,13:35
45344,4,13:35
45345,1324,13:35
45356,1188,13:35
45360,828,13:36
45361,237,13:36
45364,1627,13:36
45367,1933,13:36
45368,136,13:36
45374,1316,13:36
45389,1051,13:36
45391,521,13:36
45393,2047,13:36
45402,968,13:36
45405,712,13:36
45418,538,13:36
45422,262,13:37
45423,1574,13:37
45425,194,13:37
45427,485,13:37
45438,1819,13:37
45442,1276,13:37
45444,738,13:37
45453,1110,13:37
45454,1873,13:37
45457,2075,13:37
45468,1959,13:37
45469,1675,13:37
45472,1189,13:37
45473,521,13:37
45474,1272,13:37
45479,1937,13:37
45483,230,13:38
45498,1514,13:38
45499,1482,13:38
45502,1012,13:38
45505,673,13:38
45510,621,13:38
45515,1932,13:38
45517,1561,13:38
45521,277,13:38
45526,645,13:38
45528,1296,13:38
45541,1990,13:39
45543,2037,13:39
45548,1253,13:39
45555,582,13:39
45557,863,13:39
45558,853,13:39
45568,820,13:39
45571,1521,13:39
45572,904,13:39
45573,110,13:39
45581,630,13:39
45584,556,13:39
45591,1212,13:39
45593,131,13:39
45594,1687,13:39
45596,2037,13:39
45598,333,13:39
45613,368,13:40
45614,1258,13:40
45618,1854,13:40
45623,1869,13:40
45624,1672,13:40
45631,1092,13:40
45633,673,13:40
45634,1302,13:40
45646,589,13:40
45651,771,13:40
45653,2095,13:40
45657,683,13:40
45660,1995,13:41
45667,29,13:41
45670,485,13:41
45674,616,13:41
45677,1911,13:41
45686,1318,13:41
45693,1204,13:41
45697,764,13:41
45700,80,13:41
45707,298,13:41
45708,977,13:41
45709,881,13:41
45715,288,13:41
45716,119,13:41
45721,1718,13:42
45724,1065,13:42
45727,1844,13:42
45728,1344,13:42
45730,629,13:42
45733,1058,13:42
45734,577,13:42
45739,280,13:42
45742,1506,13:42
45743,198,13:42
45745,1972,13:42
45751,251,13:42
45752,1768,13:42
45755,1056,13:42
45757,97,13:42
45758,1608,13:42
45759,4,13:42
45761,80,13:42
45776,803,13:42
45783,430,13:43
45790,125,13:43
45793,861,13:43
45794,1001,13:43
45797,712,13:43
45803,1129,13:43
45805,1955,13:43
45816,2033,13:43
45818,9,13:43
45835,1285,13:43
45836,1873,13:43
45846,1690,13:44
45856,230,13:44
45858,1127,13:44
45866,645,13:44
45877,1344,13:44
45879,1287,13:44
45881,229,13:44
45882,449,13:44
45892,1548,13:44
45893,1741,13:44
45897,577,13:44
45898,1690,13:44
45899,260,13:44
45903,2011,13:45
45905,1442,13:45
45907,621,13:45
45919,1675,13:45
45921,40,13:45
45923,1740,13:45
45928,2065,13:45
45931,1914,13:45
45939,1441,13:45
45942,917,13:45
45943,265,13:45
45944,1169,13:45
45946,1488,13:45
45947,1574,13:45
45950,1768,13:45
45952,923,13:45
45953,994,13:45
45955,104,13:45
45957,1168,13:45
45960,1398,13:46
45969,1058,13:46
45978,394,13:46
45982,615,13:46
45989,1165,13:46
45993,1579,13:46
45998,694,13:46
46000,254,13:46
46001,683,13:46
46008,1789,13:46
46009,1048,13:46
46011,1475,13:46
46012,125,13:46
